team,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,targets,rec,rec_yd,rec_td,off_fum,def_pass_cmp,def_pass_att,def_pass_yd,def_pass_td,def_int,def_sacks,def_rush_att,def_rush_yd,def_rush_td,def_targets,def_rec,def_rec_yd,def_rec_td,def_fum,opps,games,next_op,next_game_location,next_game_week,ratio_pass_cmp,ratio_pass_att,ratio_pass_yd,ratio_pass_td,ratio_pass_int,ratio_sacks,ratio_rush_att,ratio_rush_yd,ratio_rush_td,ratio_targets,ratio_rec,ratio_rec_yd,ratio_rec_td,ratio_off_fum,ratio_def_pass_cmp,ratio_def_pass_att,ratio_def_pass_yd,ratio_def_pass_td,ratio_def_int,ratio_def_sacks,ratio_def_rush_att,ratio_def_rush_yd,ratio_def_rush_td,ratio_def_targets,ratio_def_rec,ratio_def_rec_yd,ratio_def_rec_td,ratio_def_fum,schedstr_ratio_pass_cmp,schedstr_ratio_pass_att,schedstr_ratio_pass_yd,schedstr_ratio_pass_td,schedstr_ratio_pass_int,schedstr_ratio_sacks,schedstr_ratio_rush_att,schedstr_ratio_rush_yd,schedstr_ratio_rush_td,schedstr_ratio_targets,schedstr_ratio_rec,schedstr_ratio_rec_yd,schedstr_ratio_rec_td,schedstr_ratio_off_fum,schedstr_ratio_def_pass_cmp,schedstr_ratio_def_pass_att,schedstr_ratio_def_pass_yd,schedstr_ratio_def_pass_td,schedstr_ratio_def_int,schedstr_ratio_def_sacks,schedstr_ratio_def_rush_att,schedstr_ratio_def_rush_yd,schedstr_ratio_def_rush_td,schedstr_ratio_def_targets,schedstr_ratio_def_rec,schedstr_ratio_def_rec_yd,schedstr_ratio_def_rec_td,schedstr_ratio_def_fum
CLE,0.5880281690140845,40.57142857142857,5.880281690140845,0.028169014084507043,0.04929577464788732,2.857142857142857,0.30612244897959184,23.333333333333336,0.0,0.0,0.0,0.0,0.0,0.013979031452820768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Cincinnati Bengals', 'Baltimore Ravens', 'Green Bay Packers', 'Detroit Lions', 'Denver Broncos', 'Pittsburgh Steelers', 'Kansas City Chiefs']",7,MIA,HOME,7.0,0.04885711818175276,2.20131950270765,0.8380905989144164,0.5616560306616813,2.2434256258889707,2.336878413337166,0.03568904438523097,5.143268060626176,0.0,0.0,0.0,0.0,0.0,1.1474563855151851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05410563932620027,0.0,1.0046132611098806,0.9590374132376428,1.1602773412346201,0.0,0.0,0.9526045950746151,1.3222474620127698,0.78910681068464,0.811778774140708,0.9139481610468589,0.6359423346051477,0.8914788833823292
Carolina Panthers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7161125319693094,0.0,8.120204603580563,0.08695652173913043,0.017902813299232736,0.0,0.0,5.186968838526913,0.0169971671388102,0.06521739130434782,0.053708439897698204,0.30946291560102296,0.003836317135549872,0.018502202643171803,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059499181245891514,0.0,1.1573369267211806,1.73380774682519,0.8147479255146646,0.0,0.0,1.1433416210853737,0.4750691184067853,0.860605364424789,0.8776087932683859,0.6203956687782356,1.4552753407361843,1.518736876775495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chicago Bears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6996098829648894,0.0,7.139141742522756,0.045513654096228866,0.023407022106631988,0.0,0.0,5.161016949152543,0.029661016949152547,0.05981794538361507,0.0507152145643693,0.42392717815344594,0.0,0.007960199004975126,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05812803626473735,0.0,1.0175103666815144,0.907487149671182,1.0652416681724335,0.0,0.0,1.1376211557825695,0.8290224516830272,0.7893545518521252,0.8286987732088437,0.8498678579725368,0.0,0.653405867856977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cincinnati Bengals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7033567525370804,0.0,7.8103044496487115,0.06479313036690085,0.03278688524590164,0.0,0.0,3.934718100890208,0.032640949554896145,0.01639344262295082,0.0117096018735363,0.12646370023419204,0.0039032006245120995,0.008652657601977748,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05843935000640228,0.0,1.1131682254074524,1.2918965607686523,1.492114467804374,0.0,0.0,0.8673132829661266,0.9123112694231194,0.2163270314947557,0.1913377038964754,0.2535280575722157,1.4806470419668176,0.7102457169922484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cleveland Browns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374531835205992,0.0,6.601123595505618,0.052434456928838954,0.026217228464419477,0.0,0.0,2.8796296296296293,0.01851851851851852,0.09550561797752809,0.0749063670411985,0.38202247191011235,0.0,0.003105590062111801,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446550268985434,0.0,0.940829014525132,1.0454795776736165,1.1931327298735352,0.0,0.0,0.6347445900217223,0.5175907370296149,1.2602872565172003,1.2239880084463668,0.7658594131987989,0.0,0.25491960294885935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.6812386156648452,27.45,6.817850637522769,0.051001821493624776,0.01639344262295082,1.0,0.7,44.785714285714285,0.21428571428571427,0.01639344262295082,244.0,0.0965391621129326,0.0,0.010657193605683837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Philadelphia Eagles', 'New York Giants', 'Chicago Bears', 'Green Bay Packers', 'New York Jets', 'New York Giants', 'Cincinnati Bengals', 'Carolina Panthers', 'Tampa Bay Buccaneers', 'Philadelphia Eagles']",10,WAS,HOME,7.0,0.056601634597395936,1.489378670581954,0.9717181633816647,1.0169145618901845,0.746057233902187,0.817907444668008,0.08160894816089481,9.871925736773301,5.989264242771258,0.2163270314947557,3987.0185387131955,0.1935368505335227,0.0,0.8747862751282349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05488719484057368,0.0,0.9844897119745184,1.0233781156313362,0.8670329040546075,0.0,0.0,0.9626618395973822,0.815484619982551,0.7163173831386394,0.7336986058117893,0.6694058224663305,0.7772536773644478,0.8597262717287556
DEN,0.6507936507936508,35.0,6.377777777777778,0.05396825396825397,0.031746031746031744,1.1111111111111112,0.6049382716049383,33.61224489795918,0.18367346938775508,0.0,0.0,0.0,0.0,0.009361997226074895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Tennessee Titans', 'Indianapolis Colts', 'Los Angeles Chargers', 'Cincinnati Bengals', 'Philadelphia Eagles', 'Cleveland Browns', 'Indianapolis Colts', 'Los Angeles Chargers', 'Cincinnati Bengals']",9,NYG,HOME,7.0,0.054072073387351885,1.8990256273358248,0.9089965207759981,1.0760616333470627,1.4447457545407432,0.90878604963112,0.07052625149706959,7.409005098412224,5.133655065232507,0.0,0.0,0.0,0.0,0.7684712302487459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545633619378691,0.0,1.0174738370773466,1.2259689819741213,1.4134037075129766,0.0,0.0,0.8952452396667471,0.7375933576396478,0.5943847144539675,0.5772229166623698,0.4832671434508169,1.1296773400077962,0.6457794571833926
DET,0.7242744063324539,12.633333333333335,8.302110817941953,0.08443271767810026,0.007915567282321899,0.5833333333333334,0.9516666666666668,45.60420315236427,0.45534150612959723,0.19393139841688653,113.44217687074831,1.3707124010554088,0.007915567282321899,0.00981474665685192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Green Bay Packers', 'Chicago Bears', 'Baltimore Ravens', 'Cleveland Browns', 'Cincinnati Bengals', 'Chicago Bears', 'Green Bay Packers', 'Buffalo Bills', 'Chicago Bears', 'San Francisco 49ers']",10,TAM,HOME,7.0,0.06017732165031017,0.685457821676455,1.183263216680385,1.683486149951636,0.3602334401163594,0.477112676056338,0.11094930809493081,10.052341778736972,12.72674947092083,2.5591088277222616,1853.6723862936674,2.74793519315172,3.0027053204635776,0.8056347653002841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05610306712135882,0.0,1.003430546501798,1.0053409293769122,0.8475144349410764,0.0,0.0,0.947883140554939,1.1889399486068712,1.1111638812918914,1.0976836247840485,1.065742369424796,1.1890393246790318,0.7511856299947073
Dallas Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983094928478544,0.0,7.895968790637192,0.04681404421326398,0.026007802340702213,0.0,0.0,5.155202821869489,0.05643738977072311,0.16775032509752927,0.1339401820546164,1.4252275682704811,0.007802340702210663,0.021706586826347306,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05801999158766536,0.0,1.1253775858816315,0.9334153539475016,1.1836018535249262,0.0,0.0,1.1363395722759118,1.5774193890426356,2.213624721498352,2.1886147087310497,2.8572244550242347,2.959753748909483,1.7817659074374619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denver Broncos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954022988505747,0.0,7.280459770114943,0.03908045977011494,0.027586206896551724,0.0,0.0,4.127272727272727,0.012121212121212121,0.04597701149425287,0.04367816091954023,0.503448275862069,0.004597701149425287,0.005,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049469807763466246,0.0,1.0376518015009921,0.779217044837528,1.2554342418767837,0.0,0.0,0.9097572855289416,0.33878666423756604,0.6067102952266711,0.7137116283733814,1.0092877500106687,1.7441001018478102,0.4104205607476636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Detroit Lions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5890909090909091,0.0,7.149090909090909,0.05090909090909091,0.02909090909090909,0.0,0.0,4.5661764705882355,0.058823529411764705,0.07636363636363637,0.06909090909090909,0.5127272727272727,0.0,0.021897810218978103,[],0,0.0,BYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04894541738282157,0.0,1.01892837748562,1.0150656263231113,1.323912473251881,0.0,0.0,1.0065029828725383,1.6441117529176,1.0076906448901166,1.1289620303360761,1.027889815639757,0.0,1.7974623098437823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNB,0.6771653543307087,14.11111111111111,8.173228346456693,0.05905511811023622,0.003937007874015748,0.6666666666666666,1.191358024691358,32.829015544041454,0.5129533678756477,0.10236220472440945,107.46153846153847,1.0748031496062993,0.0,0.014521984671238402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Detroit Lions', 'Washington Commanders', 'Green Bay Packers', 'Dallas Cowboys', 'Miami Dolphins', 'Green Bay Packers', 'Seattle Seahawks', 'New Orleans Saints', 'Green Bay Packers']",9,ARI,AWAY,7.0,0.05626320215338439,0.765638903719523,1.1648941667932418,1.1774875445958477,0.17917122546469846,0.5452716297786719,0.13889353611157582,7.23636116183437,14.336995233991303,1.3507664250026872,1755.947319855717,2.154711227708571,0.0,1.1920242183877279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05546650930091763,0.0,1.0099745896518209,0.9206604753194902,0.7904502571969511,0.0,0.0,0.9354917952292475,1.2668507388364179,1.514190907928704,1.4964744423055416,1.6729690865898246,0.8570786226444334,1.0321876618103225
